0.02000000000000000042 0.99211470037222804219 0.12533323081223701756 -0.78749204315470255899 6.23364050835225125269 -19.73920880217870887918 6.28318530717958534382 0.01000000000000000021
0.04928633911908661402 0.95243259096225207916 0.30474928142266316522 -1.91479720972361500131 5.98431037275591215518 -19.73920880217822571012 6.28318530717958623200 0.01464316955954330507
0.07866054530426877522 0.88033001664489451965 0.47436161760490591632 -2.98050389434625673246 5.53127641510826784099 -19.73920880217700712933 6.28318530717958623200 0.01468710309259107887
0.10836864941961098230 0.77700620652467444760 0.62949273614505374397 -3.95522254843440990157 4.88207354233345380834 -19.73920880217493589726 6.28318530717958623200 0.01485405205767110354
0.13865974449332596485 0.64388969518653238477 0.76511804659266580142 -4.80738278512303374157 4.04567738989578096209 -19.73920880217182372007 6.28318530717958445564 0.01514554753685749475
0.16986812404714837776 0.48247935182108175889 0.87590695687243458334 -5.50349152736424862553 3.03150546391699293736 -19.73920880216721585043 6.28318530717958445564 0.01560418977691120819
0.20031937822792722503 0.30710749139393384022 0.95167433036523840784 -5.97955338786188139721 1.92961050286720947611 -19.73920880216240192340 6.28318530717958445564 0.01522562709038941843
0.23010489222696667300 0.12467883402016539940 0.99219651877574233101 -6.23416306325857139115 0.78337609668626684289 -19.73920880215769457777 6.28318530717958445564 0.01489275699951972572
0.25951207279023602581 -0.05973117249316145516 0.99821371719767149067 -6.27197124598102018211 -0.37530781058291851071 -19.73920880215312934070 6.28318530717958445564 0.01470359028163469028
0.28876796750548794357 -0.24118534470265226566 0.97047811202455491753 -6.09770395352837990544 -1.51541996519442134783 -19.73920880214870265945 6.28318530717958445564 0.01462794735762594847
0.31807500103895502974 -0.41480517920906601059 0.90990906690698047932 -5.71713760796591952129 -2.60630776837918398670 -19.73920880214442519218 6.28318530717958445564 0.01465351676673352921
0.34763717422544165858 -0.57571091394622375681 0.81765183283159947880 -5.13746793237417254119 -3.61731067748144363705 -19.73920880214028272803 6.28318530717958534382 0.01478108659324331615
0.37768594764477503301 -0.71893943788566816444 0.69507079843854258083 -4.36726754517106563469 -4.51724442480684285073 -19.73920880213626105615 6.28318530717958623200 0.01502438670966668721
0.40851766947786943840 -0.83930107706796264200 0.54366424758785725224 -3.41595036049025768676 -5.27350118518646926447 -19.73920880213231043854 6.28318530717958712017 0.01541586091654720443
0.43929637483443351176 -0.92813971488631696882 0.37222789202247502649 -2.33878164286900203095 -5.83169264232655049085 -19.73920880212912010165 6.28318530717958712017 0.01538935267828204188
0.46928721380865312529 -0.98143737110174822380 0.19177459376151900772 -1.20495753811703587566 -6.16657286854004826893 -19.73920880212708439672 6.28318530717958623200 0.01499541948710980677
0.49880386255487785263 -0.99997016145670702958 0.00751105823046864518 -0.04719286189441573853 -6.28301831495983620357 -19.73920880212604700432 6.28318530717958623200 0.01475832437311234979
